what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362474211292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362474211883
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362474211886
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1362474212964
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362474217820
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362474327778
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362474616835
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362474616839
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362474621912
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362474622834
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362474623280
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362474625452
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362474626648
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362474626652
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1362474627704
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362474633259
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362475055535
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362475062454
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362475064707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362475068418
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362475068422
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1362475069502
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362475074857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362475118270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362475249322
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362475257900
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362475265025
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362475268786
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362475282329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362475298358
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362475298366
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1362475300050
