what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376049369
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1362376052492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376225339
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376233380
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362376260297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376260301
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362376260312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376261252
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376268101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376272107
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362376273024
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376276193
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362376276197
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1362376277285
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362376282149
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362376302450
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376314514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376331491
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362376332966
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376342820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376344435
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362376344447
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376345589
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376346568
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376349033
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362376364467
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362376368618
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362376370441
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362376373608
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1362376374668
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362376379581
