what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1362388111900
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1362388111900
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1362388111901
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1362388111901
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1362388111902
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1362388111902
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1362388111903
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1362388111904
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1362388111904
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1362388111905
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1362388111905
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1362388111906
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1362388111907
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1362388111907
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1362388111907
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1362388111908
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1362388111909
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1362388111909
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1362388111910
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1362388111910
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1362388111911
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1362388111912
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1362388111912
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1362388111913
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1362388111913
started,bundle,com.altera.sbtgui.integration,12.0.0.263,"com.altera.sbtgui.integration",1362388111914
started,bundle,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch",1362388111914
started,bundle,com.altera.sbtgui.project,12.0.0.263,"com.altera.sbtgui.project",1362388111915
started,bundle,com.altera.systemconsole,12.0.0.263,"com.altera.systemconsole",1362388111915
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.263,"com.altera.systemconsole.designs.plugin",1362388111916
started,bundle,com.altera.systemconsole.scripting,12.0.0.263,"com.altera.systemconsole.scripting",1362388111916
started,bundle,com.altera.utilities,12.0.0.263,"com.altera.utilities",1362388111916
started,bundle,org.eclipse.egit.core,2.1.0.201209190230-r,"org.eclipse.egit.core",1362388111917
started,bundle,org.eclipse.egit.ui,2.1.0.201209190230-r,"org.eclipse.egit.ui",1362388111918
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1362388111919
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1362388111919
started,bundle,org.eclipse.jgit,2.1.0.201209190230-r,"org.eclipse.jgit",1362388111920
os,sysinfo,,,"win32",1362388111922
arch,sysinfo,,,"x86",1362388111922
ws,sysinfo,,,"win32",1362388111922
locale,sysinfo,,,"en_CA",1362388111922
processors,sysinfo,,,"4",1362388111922
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1362388111922
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1362388111922
java.specification.name,sysinfo,,,"Java Platform API Specification",1362388111922
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362388111922
java.specification.version,sysinfo,,,"1.6",1362388111922
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1362388111922
java.version,sysinfo,,,"1.6.0_23",1362388111922
java.vm.info,sysinfo,,,"mixed mode",1362388111922
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1362388111922
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1362388111922
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1362388111922
java.vm.specification.version,sysinfo,,,"1.0",1362388111922
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1362388111922
java.vm.version,sysinfo,,,"19.0-b09",1362388111922
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1362388113233
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1362388113318
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1362388113322
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1362388114024
started,bundle,com.altera.sbtgui.core,12.0.0.263,"com.altera.sbtgui.core",1362388114028
opened,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362388119470
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1362388119716
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1362388119724
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1362388119725
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1362388119726
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1362388119733
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --accept-bad-sysid, /cygdrive/c/Users/danny/Documents/GitHub/Project2/software/Rss232/Rss232.elf] return code: 8",1362388123573
error,log,,,"Downloading ELF Process failed",1362388123575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362388123601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362388130822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362388134376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362388136111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362388136823
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362388145145
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362388149995
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362388153251
