what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1362556181252
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1362556187383
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362556189233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362556507304
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362556507309
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362556507704
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1362556511833
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362556534617
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1362556555756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362556559983
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362556618881
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362556671556
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362556675652
executed,command,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.command.castToType",1362556675721
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362556757350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362556790637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362556791665
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362556791738
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362556806374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362557003035
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1362557005865
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1362557010622
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362557010670
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362557010688
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1362557041584
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362557054342
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1362557082105
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362557082145
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362557082164
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.opendecl",1362557089768
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362557089815
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1362557089833
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1362557095819
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1362557097536
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1362557097641
